Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,commit_hash,Bugs
Public Class,org.ahocorasick.trie.State,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,14.0,5.0,14.0,14.0,0.0,1.0,0.0,13.0,,113,20,64,22,28,29,,,,26,46,23,23,,,,,,2.0,2.0,4.0,1.0,,1.0,1,,81.0,70.0,0.45,20,20,22,14,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.trie.StateTest,1.0,1.0,1.0,1.0,13.0,0.0,13.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,18,2,16,5,11,0,,,,8,10,4,6,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,1,1,1,1,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Abstract Class,org.ahocorasick.trie.Token,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,,0.0,0.0,,,,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,,17,6,11,6,2,0,,,,5,8,6,2,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,2,2,2,2,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.trie.Trie,2.0,2.0,2.0,1.0,9.0,0.0,8.0,0.0,1.0,9.0,9.0,0.0,,0.0,0.0,,,,15.0,3.0,15.0,15.0,0.0,7.0,0.0,8.0,,176,31,138,37,83,7,,,,62,106,44,62,,,,,,5.0,5.0,7.0,3.0,,1.0,3,,75.0,60.0,0.05,36,36,41,17,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.trie.TrieConfig,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,6.0,3.0,6.0,6.0,0.0,0.0,0.0,6.0,,32,9,23,10,9,0,,,,9,16,10,6,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,66.0,66.0,0.0,6,6,6,6,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.trie.TrieTest,1.0,1.0,1.0,1.0,10.0,0.0,10.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,17.0,0.0,17.0,17.0,0.0,1.0,0.0,16.0,,214,18,193,78,141,10,,,,141,159,62,97,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.05,17,17,17,17,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.trie.Trie,2.0,2.0,3.0,1.0,11.0,1.0,10.0,0.0,1.0,10.0,10.0,0.0,,1.0,0.0,,,,10.0,2.0,11.0,11.0,0.0,8.0,0.0,3.0,,183,33,143,41,84,7,,,,64,110,48,62,,,,,,5.0,5.0,7.0,3.0,,1.0,3,,72.0,63.0,0.05,31,31,36,13,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,1
Public Class,org.ahocorasick.trie.TrieTest,1.0,1.0,1.0,1.0,11.0,0.0,11.0,0.0,1.0,4.0,4.0,0.0,,0.0,0.0,,,,17.0,0.0,17.0,17.0,0.0,1.0,0.0,16.0,,230,18,209,94,157,10,,,,95,113,62,51,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.05,17,17,17,17,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,1
Public Class,org.ahocorasick.interval.Interval,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,,0.0,0.0,,,,10.0,2.0,10.0,10.0,0.0,0.0,0.0,10.0,,62,12,50,20,20,0,,,,18,31,16,15,,,,,,3.0,3.0,3.0,1.0,,1.0,1,,9.0,9.0,0.0,13,13,16,10,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,0
Public Class,org.ahocorasick.interval.IntervalNode,3.0,3.0,3.0,1.0,11.0,0.0,10.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,8.0,4.0,8.0,8.0,0.0,0.0,5.0,3.0,,113,19,94,22,59,3,,,,39,70,26,44,,,,,,6.0,6.0,6.0,1.0,,1.0,3,,71.0,53.0,0.03,26,25,28,8,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,0
Public Class,org.ahocorasick.interval.IntervalTest,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,7.0,0.0,7.0,7.0,0.0,0.0,0.0,7.0,,47,8,39,18,16,0,,,,16,24,11,13,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,7,7,7,7,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,0
Public Class,org.ahocorasick.interval.IntervalTree,2.0,2.0,2.0,1.0,11.0,2.0,7.0,1.0,1.0,4.0,4.0,0.0,,0.0,0.0,,,,3.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,,41,12,24,6,13,5,,,,10,19,8,11,,,,,,4.0,4.0,4.0,3.0,,1.0,2,,33.0,0.0,0.21,6,6,6,5,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,0
Public Class,org.ahocorasick.interval.IntervalTreeTest,1.0,1.0,1.0,1.0,11.0,0.0,10.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,,41,5,36,12,26,0,,,,26,30,10,20,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,3,3,3,3,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,0
Public Class,org.ahocorasick.interval.IntervalableComparatorByPosition,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,8,2,6,3,1,0,,,,1,3,2,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,1,1,1,1,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,0
Public Class,org.ahocorasick.interval.IntervalableComparatorByPositionTest,1.0,1.0,1.0,1.0,10.0,0.0,10.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,15,2,13,4,8,0,,,,8,10,3,7,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,1,1,1,1,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,0
Public Class,org.ahocorasick.interval.IntervalableComparatorBySize,2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,12,2,10,4,4,0,,,,3,6,3,3,,,,,,2.0,2.0,2.0,1.0,,1.0,1,,0.0,0.0,0.0,2,2,2,1,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,0
Public Class,org.ahocorasick.interval.IntervalableComparatorBySizeTest,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,,25,3,22,7,14,0,,,,14,17,5,12,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,2,2,2,2,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,0
Public Class,org.ahocorasick.trie.Emit,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,3.0,1.0,3.0,13.0,0.0,0.0,0.0,3.0,,19,5,14,6,4,0,,,,5,9,5,4,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,3,3,3,3,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,0
Public Class,org.ahocorasick.trie.EmitTest,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,,17,3,14,9,6,0,,,,6,9,7,2,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,2,2,2,2,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,0
Public Class,org.ahocorasick.trie.FragmentToken,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,7.0,0.0,0.0,0.0,3.0,,16,3,13,6,3,0,,,,3,7,4,3,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,3,3,3,3,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,0
Public Class,org.ahocorasick.trie.MatchToken,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,3.0,1.0,3.0,7.0,0.0,0.0,0.0,3.0,,20,5,15,7,4,0,,,,5,9,5,4,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,33.0,33.0,0.0,3,3,3,3,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,0
Public Class,org.ahocorasick.trie.State,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,14.0,5.0,14.0,14.0,0.0,1.0,0.0,13.0,,113,20,64,22,28,29,,,,26,46,23,23,,,,,,2.0,2.0,4.0,1.0,,1.0,1,,81.0,70.0,0.45,20,20,22,14,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,0
Public Class,org.ahocorasick.trie.StateTest,1.0,1.0,1.0,1.0,13.0,0.0,13.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,18,2,16,5,11,0,,,,8,10,4,6,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,1,1,1,1,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,0
Public Abstract Class,org.ahocorasick.trie.Token,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,,0.0,0.0,,,,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,,17,6,11,6,2,0,,,,5,8,6,2,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,2,2,2,2,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,0
Public Static Class,org.ahocorasick.trie.Trie.TrieBuilder,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,6.0,2.0,6.0,6.0,0.0,1.0,0.0,5.0,,33,8,25,9,12,0,,,,12,19,9,10,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,58.0,58.0,0.0,6,6,6,6,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,0
Public Class,org.ahocorasick.trie.TrieConfig,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,6.0,3.0,6.0,6.0,0.0,0.0,0.0,6.0,,32,9,23,10,9,0,,,,9,16,10,6,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,66.0,66.0,0.0,6,6,6,6,9bce51e00121ec8281e6ed8ebc3fe05b2d43407c,0
Public Class,org.ahocorasick.interval.Interval,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,,0.0,0.0,,,,10.0,2.0,10.0,10.0,0.0,0.0,0.0,10.0,,62,12,50,20,20,0,,,,18,31,16,15,,,,,,3.0,3.0,3.0,1.0,,1.0,1,,9.0,9.0,0.0,13,13,16,10,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.interval.IntervalNode,3.0,3.0,3.0,1.0,11.0,0.0,10.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,8.0,4.0,8.0,8.0,0.0,0.0,5.0,3.0,,113,19,94,22,59,3,,,,39,70,26,44,,,,,,6.0,6.0,6.0,1.0,,1.0,3,,71.0,53.0,0.03,26,25,28,8,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.interval.IntervalTest,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,7.0,0.0,7.0,7.0,0.0,0.0,0.0,7.0,,47,8,39,18,16,0,,,,16,24,11,13,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,7,7,7,7,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.interval.IntervalTree,2.0,2.0,2.0,1.0,11.0,2.0,7.0,1.0,1.0,4.0,4.0,0.0,,0.0,0.0,,,,3.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,,41,12,24,6,13,5,,,,10,19,8,11,,,,,,4.0,4.0,4.0,3.0,,1.0,2,,33.0,0.0,0.21,6,6,6,5,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.interval.IntervalTreeTest,1.0,1.0,1.0,1.0,11.0,0.0,10.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,,41,5,36,12,26,0,,,,26,30,10,20,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,3,3,3,3,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.interval.IntervalableComparatorByPosition,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,8,2,6,3,1,0,,,,1,3,2,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,1,1,1,1,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.interval.IntervalableComparatorByPositionTest,1.0,1.0,1.0,1.0,10.0,0.0,10.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,15,2,13,4,8,0,,,,8,10,3,7,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,1,1,1,1,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.interval.IntervalableComparatorBySize,2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,12,2,10,4,4,0,,,,3,6,3,3,,,,,,2.0,2.0,2.0,1.0,,1.0,1,,0.0,0.0,0.0,2,2,2,1,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.interval.IntervalableComparatorBySizeTest,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,,25,3,22,7,14,0,,,,14,17,5,12,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,2,2,2,2,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.trie.Emit,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,3.0,1.0,3.0,13.0,0.0,0.0,0.0,3.0,,19,5,14,6,4,0,,,,5,9,5,4,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,3,3,3,3,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.trie.EmitTest,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,,17,3,14,9,6,0,,,,6,9,7,2,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,2,2,2,2,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.trie.FragmentToken,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,7.0,0.0,0.0,0.0,3.0,,16,3,13,6,3,0,,,,3,7,4,3,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,3,3,3,3,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.trie.MatchToken,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,3.0,1.0,3.0,7.0,0.0,0.0,0.0,3.0,,20,5,15,7,4,0,,,,5,9,5,4,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,33.0,33.0,0.0,3,3,3,3,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.trie.State,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,14.0,5.0,14.0,14.0,0.0,1.0,0.0,13.0,,113,20,64,22,28,29,,,,26,46,23,23,,,,,,2.0,2.0,4.0,1.0,,1.0,1,,81.0,70.0,0.45,20,20,22,14,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.trie.StateTest,1.0,1.0,1.0,1.0,13.0,0.0,13.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,18,2,16,5,11,0,,,,8,10,4,6,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,1,1,1,1,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Abstract Class,org.ahocorasick.trie.Token,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,,0.0,0.0,,,,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,,17,6,11,6,2,0,,,,5,8,6,2,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,2,2,2,2,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.trie.Trie,2.0,2.0,2.0,1.0,9.0,0.0,8.0,0.0,1.0,9.0,9.0,0.0,,0.0,0.0,,,,15.0,3.0,15.0,15.0,0.0,7.0,0.0,8.0,,176,31,138,37,83,7,,,,62,106,44,62,,,,,,5.0,5.0,7.0,3.0,,1.0,3,,75.0,60.0,0.05,36,36,41,17,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.trie.TrieConfig,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,6.0,3.0,6.0,6.0,0.0,0.0,0.0,6.0,,32,9,23,10,9,0,,,,9,16,10,6,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,66.0,66.0,0.0,6,6,6,6,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.trie.TrieTest,1.0,1.0,1.0,1.0,10.0,0.0,10.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,17.0,0.0,17.0,17.0,0.0,1.0,0.0,16.0,,214,18,193,78,141,10,,,,141,159,62,97,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.05,17,17,17,17,25eeef5168846d50dc343c1f224a24745f925f5b,0
Public Class,org.ahocorasick.trie.Trie,2.0,2.0,2.0,1.0,9.0,0.0,8.0,0.0,1.0,12.0,12.0,0.0,,0.0,0.0,,,,16.0,3.0,16.0,16.0,0.0,7.0,0.0,9.0,,185,34,144,39,87,7,,,,64,109,46,63,,,,,,5.0,5.0,7.0,3.0,,1.0,3,,75.0,56.0,0.05,37,37,42,18,88799fb3da93edb2268a82ed65c5d8de4d3756e1,1
Public Class,org.ahocorasick.trie.TrieTest,1.0,1.0,1.0,1.0,11.0,0.0,10.0,0.0,1.0,5.0,5.0,0.0,,0.0,0.0,,,,18.0,0.0,18.0,18.0,0.0,1.0,0.0,17.0,,238,21,214,85,157,11,,,,155,175,68,107,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.05,18,18,18,18,88799fb3da93edb2268a82ed65c5d8de4d3756e1,1
Public Class,org.ahocorasick.trie.configuration.ParseConfiguration,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,3.0,3.0,0.0,,0.0,0.0,,,,5.0,3.0,5.0,5.0,0.0,0.0,0.0,5.0,,36,9,27,10,10,0,,,,12,19,9,10,,,,,,2.0,2.0,2.0,1.0,,1.0,1,,60.0,60.0,0.0,6,6,6,5,88799fb3da93edb2268a82ed65c5d8de4d3756e1,1
Public Class,org.ahocorasick.trie.configuration.ParseConfigurationTest,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,,24,3,21,10,10,0,,,,9,15,9,6,,,,,,2.0,2.0,2.0,1.0,,1.0,1,,0.0,0.0,0.0,4,4,4,3,88799fb3da93edb2268a82ed65c5d8de4d3756e1,1
Public Class,org.ahocorasick.trie.configuration.ReaderIterator,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,5.0,2.0,5.0,5.0,0.0,1.0,0.0,4.0,,37,8,29,12,11,0,,,,11,18,9,9,,,,,,2.0,2.0,2.0,1.0,,1.0,1,,50.0,30.0,0.0,6,6,6,5,88799fb3da93edb2268a82ed65c5d8de4d3756e1,1
Public Class,org.ahocorasick.trie.configuration.StringIterator,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,4.0,2.0,4.0,4.0,0.0,0.0,0.0,4.0,,26,7,19,10,5,0,,,,6,11,7,4,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,37.0,37.0,0.0,4,4,4,4,88799fb3da93edb2268a82ed65c5d8de4d3756e1,1
Public Class,org.ahocorasick.trie.handler.DefaultEmitHandler,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,,,,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,,14,4,10,5,3,0,,,,3,6,4,2,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,2,2,2,2,88799fb3da93edb2268a82ed65c5d8de4d3756e1,1
Public Class,org.ahocorasick.interval.Interval,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,,0.0,0.0,,,,10.0,2.0,10.0,10.0,0.0,0.0,0.0,10.0,,62,12,50,20,20,0,,,,18,31,16,15,,,,,,3.0,3.0,3.0,1.0,,1.0,1,,9.0,9.0,0.0,13,13,16,10,88799fb3da93edb2268a82ed65c5d8de4d3756e1,0
Public Class,org.ahocorasick.interval.IntervalNode,3.0,3.0,3.0,1.0,11.0,0.0,10.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,8.0,4.0,8.0,8.0,0.0,0.0,5.0,3.0,,113,19,94,22,59,3,,,,39,70,26,44,,,,,,6.0,6.0,6.0,1.0,,1.0,3,,71.0,53.0,0.03,26,25,28,8,88799fb3da93edb2268a82ed65c5d8de4d3756e1,0
Public Class,org.ahocorasick.interval.IntervalTest,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,7.0,0.0,7.0,7.0,0.0,0.0,0.0,7.0,,47,8,39,18,16,0,,,,16,24,11,13,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,7,7,7,7,88799fb3da93edb2268a82ed65c5d8de4d3756e1,0
Public Class,org.ahocorasick.interval.IntervalTree,2.0,2.0,2.0,1.0,11.0,2.0,7.0,1.0,1.0,4.0,4.0,0.0,,0.0,0.0,,,,3.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,,41,12,24,6,13,5,,,,10,19,8,11,,,,,,4.0,4.0,4.0,3.0,,1.0,2,,33.0,0.0,0.21,6,6,6,5,88799fb3da93edb2268a82ed65c5d8de4d3756e1,0
Public Class,org.ahocorasick.interval.IntervalTreeTest,1.0,1.0,1.0,1.0,11.0,0.0,10.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,,41,5,36,12,26,0,,,,26,30,10,20,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,3,3,3,3,88799fb3da93edb2268a82ed65c5d8de4d3756e1,0
Public Class,org.ahocorasick.interval.IntervalableComparatorByPosition,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,8,2,6,3,1,0,,,,1,3,2,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,1,1,1,1,88799fb3da93edb2268a82ed65c5d8de4d3756e1,0
Public Class,org.ahocorasick.interval.IntervalableComparatorByPositionTest,1.0,1.0,1.0,1.0,10.0,0.0,10.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,15,2,13,4,8,0,,,,8,10,3,7,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,1,1,1,1,88799fb3da93edb2268a82ed65c5d8de4d3756e1,0
Public Class,org.ahocorasick.interval.IntervalableComparatorBySize,2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,12,2,10,4,4,0,,,,3,6,3,3,,,,,,2.0,2.0,2.0,1.0,,1.0,1,,0.0,0.0,0.0,2,2,2,1,88799fb3da93edb2268a82ed65c5d8de4d3756e1,0
Public Class,org.ahocorasick.interval.IntervalableComparatorBySizeTest,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,,25,3,22,7,14,0,,,,14,17,5,12,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,2,2,2,2,88799fb3da93edb2268a82ed65c5d8de4d3756e1,0
